split,season,episode,dialog_id,dialog_idx,turn_id,turn_idx,speaker,gender,emotion,utterance
train,8,3,635,634,4,4,Monica,F,surprise,Oh my God! Oranges!
train,8,3,635,634,5,5,Chandler,M,neutral,Shh!  Nice to see you again.
train,8,3,635,634,6,6,Airline Employee,U,neutral,"Uh sir, may I see your tickets please?"
train,8,3,635,634,7,7,Chandler,M,neutral,"Yes, of course."
train,8,3,635,634,8,8,Airline Employee,U,neutral,"I'm sorry, would you move your thumb? I can't see the seat number."
train,8,3,635,634,9,9,Chandler,M,neutral,"Oh that's all right, I have it memorized. It's 1A."
train,7,14,636,635,0,0,Rachel,F,joy,Okay!
train,7,14,636,635,1,1,Rachel,F,neutral,Y'know what?
train,7,14,636,635,2,2,Rachel,F,joy,I realized it was stupid to get upset about not having a husband and kids.
train,7,14,636,635,3,3,Rachel,F,neutral,All I really needed was a plan.
train,7,14,636,635,4,4,Rachel,F,neutral,See I wanna have three kids
train,7,14,636,635,5,5,Phoebe,F,joy,"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother."
train,7,14,636,635,6,6,Rachel,F,neutral,As I was saying  I should probably have the first of the three kids by the time I'm 35 which gives me five years.
train,7,17,637,636,0,0,Joey,M,joy,You spent a hundred dollars. That's the limit. You're screwed!
train,7,17,637,636,1,1,Ross,M,anger,"Uh actually, I sent the flowers before the actual date. So technically,"
train,7,17,637,636,2,2,Joey,M,anger,Oh-oh! So that's the way it's gonna be huh? Yeah I can break the rules too y'know!
train,7,17,637,636,3,3,Ross,M,anger,Oh yeah? What are you gonna do?
train,7,17,637,636,4,4,Joey,M,neutral,I don't know.
train,7,17,637,636,5,5,Ross,M,disgust,Why am I not surprised?
train,7,17,637,636,6,6,Joey,M,anger,Y'know what Ross? I'm not gonna let you get away with this!
train,7,17,637,636,7,7,Ross,M,neutral,I don't think you have much choice.
train,7,17,637,636,8,8,Joey,M,anger,Well we'll see!
train,7,17,637,636,9,9,Ross,M,neutral,Bye-bye!
train,7,17,637,636,10,10,Joey,M,neutral,Yeah bye-bye!  Hey! So just a light layer?
train,7,17,637,636,11,11,Ross,M,neutral,Yes. Yes. Just here  and there .
train,7,13,638,637,0,0,Ross,M,neutral,Dad?
train,7,13,638,637,1,1,Mr. Geller,M,neutral,I'm here!
train,7,13,638,637,2,2,Ross,M,surprise,Hey!
train,7,13,638,637,3,3,Mr. Geller,M,joy,"Hi. God, it seems like just yesterday you guys used to come out to watch me work."
train,7,13,638,637,4,4,Ross,M,sadness,"Dad, we-we can't believe you're selling the house."
train,7,13,638,637,5,5,Mr. Geller,M,neutral,"Well, it's time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling."
train,7,13,638,637,6,6,Ross,M,neutral,Let's grab our stuff and get the hell out of here.
train,7,13,638,637,7,7,Mr. Geller,M,sadness,I'm sorry we can't store your childhood things anymore.
train,7,13,638,637,8,8,Monica,F,joy,"Oh, that's okay, I can't wait to see everything again! All of the memories"
train,7,13,638,637,9,9,Mr. Geller,M,neutral,"Well, I don't know what's in the boxes down here, but I do know there are six or seven"
train,7,13,638,637,10,10,Monica,F,neutral,I used to
train,7,13,638,637,11,11,Ross,M,neutral,"Yeah, not as much as you used to love to play uncooked batter eater."
train,7,13,638,637,12,12,Monica,F,neutral,"Hey, it is unreasonable to expect a child to wait for a"
train,1,23,639,638,0,0,Ross,M,neutral,"Ok, got the vent open."
train,1,23,639,638,1,1,Phoebe,F,joy,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!"
train,1,23,639,638,2,2,Ross,M,neutral,"Ben, you ready?"
train,1,23,639,638,3,3,Ross,M,neutral,"All right, gimme your foot."
train,1,23,639,638,4,4,Ross,M,neutral,"Ok, on three, Ben."
train,1,23,639,638,5,5,Ross,M,neutral,"One, two, three."
train,1,23,639,638,6,6,Ross,M,neutral,"Ok, That's it, Ben."
train,1,23,639,638,7,7,Susan,F,neutral,What do you see?
train,1,23,639,638,8,8,Phoebe,F,neutral,"Well, Susan, I see what appears to be a dark vent. Wait. Yes, it is in fact a dark vent."
train,1,23,639,638,9,9,Ross,M,surprise,"Phoebs, It's open! It's open!"
train,1,23,639,638,10,10,Janitor,M,surprise,Wait! You forgot your legs!
train,4,9,640,639,0,0,Mr. Posner,M,joy,"You have a very impressive resume, Ms. Green. I especially like what I see here about implementing a new filing system."
train,4,9,640,639,1,1,Rachel,F,joy,Thank you.
train,4,9,640,639,2,2,Joanna,F,neutral,Filing system?
train,4,9,640,639,3,3,Joanna,F,surprise,Oh-oh!
train,4,9,640,639,4,4,Joanna,F,neutral,You mean those-those little colored labels you put on all the folders?
train,4,9,640,639,5,5,Joanna,F,joy,It certainly did brighten up the inside of the filing cabinets.
train,4,9,640,639,6,6,Rachel,F,neutral,"Well, they uh, they-they do more than that."
train,4,9,640,639,7,7,Mrs. Lynch,F,neutral,I notice that you've been trusted with a lot of rather important responsibilities.
train,4,9,640,639,8,8,Rachel,F,joy,"Yes, Joanna really has been an incredible mentor to me."
train,4,9,640,639,9,9,Joanna,F,joy,Oh. And Rachel has been really incredible in getting my morning bagel for me. It's amazing how she gets it right almost
train,4,9,640,639,10,10,Rachel,F,neutral,"I-I-I of course, I have more responsibilities than that."
train,4,9,640,639,11,11,Joanna,F,joy,"Oh yes, well there's the coffee too.  Rachel can carry two things at once!"
train,4,9,640,639,12,12,Mr. Posner,M,neutral,"Yes, that's very good. Now a uh, big part of this job is cultivating personal relationships, especially with designers."
train,4,9,640,639,13,13,Rachel,F,neutral,"Yes, I realize that"
train,4,9,640,639,14,14,Joanna,F,neutral,"And Rachel shouldn't have any problem with that. The only problem might be getting a little too friendly, if you know what I mean."
train,4,9,640,639,15,15,Rachel,F,joy,I love working with designers!
train,4,9,640,639,16,16,Joanna,F,neutral,"With them, under them, what's the difference? Eh, Rach?"
train,7,4,641,640,0,0,Rachel,F,neutral,"Chandler, you have an assistant right?"
train,7,4,641,640,1,1,Chandler,M,fear,Did she call? You-you told her I was sick right? Always tell her I am sick!
train,7,5,642,641,0,0,Monica,F,neutral,"Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile."
train,7,5,642,641,1,1,Chandler,M,surprise,I do?
train,7,5,642,641,2,2,Monica,F,neutral,"Yeah!  All right, maybe you don't have to smile. Let's try something else. Let's try umm, try looking sexy."
train,7,5,642,641,3,3,Chandler,M,neutral,Okay.
train,7,5,642,641,4,4,Monica,F,neutral,Or not.
train,7,8,643,642,0,0,Phoebe,F,neutral,Where's Chandler?
train,7,8,643,642,1,1,Chandler,M,neutral,Here I am.
train,7,8,643,642,2,2,Phoebe,F,disgust,Wash your hands!!!
train,7,8,643,642,3,3,Chandler,M,surprise,How did you know?
train,7,8,643,642,4,4,Ross,M,surprise,Hey! What's she doing back here?
train,7,8,643,642,5,5,Monica,F,neutral,"Relax, Ross. She's not made of ice cream!"
train,7,8,643,642,6,6,Ross,M,neutral,"Hey look, Phoebe. I, uh, I laid out the states geographically..."
train,7,4,644,643,0,0,Monica,F,surprise,What happened in Atlantic City?!
train,7,4,644,643,1,1,Ross,M,neutral,"Well, Chandler and I are in a bar"
train,7,4,644,643,2,2,Chandler,M,anger,"Did you not hear me say, ""Du-ude?!"""
train,7,4,644,643,3,3,Ross,M,neutral,"And this girl is making eyes at Chandler, okay?"
train,7,4,644,643,4,4,Ross,M,neutral,"So after awhile he-he goes over to her and uh, after a minute or two, I see them kissing."
train,7,4,644,643,5,5,Ross,M,joy,"Now, I know what you're thinking, Chandler's not the type of guy who just goes to bars and makes out with girls, and you're right, Chandler's not the type of guy who just goes to bars and makes out with girls."
train,7,4,644,643,6,6,Monica,F,surprise,You kissed a guy?!! Oh my God.
train,7,4,644,643,7,7,Chandler,M,anger,"In my defense, it was dark and he was a very pretty guy."
train,7,4,644,643,8,8,Ross,M,joy,"Oh Mon, I laughed so hard"
train,7,4,644,643,9,9,Chandler,M,anger,"Ho-ho, so hard we had to throw out your underwear again?"
train,7,4,644,643,10,10,Ross,M,neutral,"Whatever dude, you kissed a guy."
train,8,20,645,644,0,0,Rachel,F,neutral,"So umm, you're gonna stay with me as long as I need you?"
train,8,20,645,644,1,1,Mrs. Green,F,joy,Of course I am!
train,8,20,645,644,2,2,Rachel,F,neutral,"Oh mom, I swear I'm not an idiot."
train,8,20,645,644,3,3,Rachel,F,neutral,"I've read all kinds of books on pregnancy and giving birth, but I-I just didn't think to read the part about what to do when the baby comes."
train,8,20,645,644,4,4,Rachel,F,neutral,And-and then guess what?
train,8,20,645,644,5,5,Rachel,F,sadness,The baby's coming and I don't know what to do.
train,8,20,645,644,6,6,Rachel,F,sadness,"Oh, can I throw up in my diaper genie?"
train,8,20,645,644,7,7,Mrs. Green,F,neutral,"No. Sweetie, you're gonna be fine."
train,8,20,645,644,8,8,Rachel,F,fear,Wait-wait where are you going? Where are you going?
train,8,20,645,644,9,9,Mrs. Green,F,neutral,I'm going to the bathroom.
train,8,20,645,644,10,10,Rachel,F,neutral,Okay.
train,8,20,645,644,11,11,Mrs. Green,F,neutral,Now don't worry! Everything's gonna be okay.
train,8,20,645,644,12,12,Monica,F,neutral,It
train,8,20,645,644,13,13,Ross,M,joy,Hey!
train,8,20,645,644,14,14,Phoebe,F,surprise,Hey! Why are you all red and sweaty?
train,8,20,645,644,15,15,Ross,M,neutral,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.
train,8,20,645,644,16,16,Phoebe,F,neutral,Not if you were here.
train,7,6,646,645,0,0,Monica,F,neutral,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor."
train,7,6,646,645,1,1,Rachel,F,joy,Oh my God! This is it!   I really hope it's you!
train,7,6,646,645,2,2,Phoebe,F,neutral,I hope it's you.
train,7,6,646,645,3,3,Rachel,F,joy,Me too!
train,7,6,646,645,4,4,Monica,F,joy,"First of all um, I love you both so much and you're both so important to me"
train,7,6,646,645,5,5,Rachel,F,joy,"Okay, bla-bla-bla-bla!! Who is it?!"
train,7,6,646,645,6,6,Monica,F,neutral,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other."
train,7,6,646,645,7,7,Monica,F,neutral,"Like hypothetically, if Phoebe were mine"
train,7,6,646,645,8,8,Phoebe,F,joy,Yes!!! Oh!!
train,7,6,646,645,9,9,Rachel,F,anger,Hypothetically!
train,7,6,646,645,10,10,Phoebe,F,neutral,Still.
train,7,6,646,645,11,11,Monica,F,neutral,If Phoebe were my maid of honor
train,7,6,646,645,12,12,Monica,F,neutral,"Rachel would be Phoebe's, I would be Rachel's, that way we all get to do it once and no one would get upset."
train,7,6,646,645,13,13,Rachel,F,neutral,Yeah that's actually a pretty good idea.
train,7,6,646,645,14,14,Phoebe,F,neutral,"Yeah, I'll do that. So who gets to be yours?"
train,7,6,646,645,15,15,Monica,F,neutral,"Well that's the best part. Umm,"
train,7,6,646,645,16,16,Phoebe,F,surprise,Wh-why is that the best part?
train,7,6,646,645,17,17,Monica,F,joy,Because then I don't have to!
train,7,6,646,645,18,18,Rachel,F,neutral,Well of
train,7,6,646,645,19,19,Monica,F,joy,I'm really not deciding!
train,7,6,646,645,20,20,Rachel,F,anger,Fine!
train,7,6,646,645,21,21,Phoebe,F,joy,"Aww, and good luck to you too!  What a nice lady!"
train,7,19,647,646,0,0,Chandler,M,neutral,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?"
train,7,10,648,647,0,0,Monica,F,neutral,It's not just the drum noise.
train,7,10,648,647,1,1,Monica,F,anger,"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!"
train,7,10,648,647,2,2,Monica,F,anger,"Oh god, my eye!"""
train,7,10,648,647,3,3,Monica,F,anger,"I mean, it is so annoying."
train,7,10,648,647,4,4,Phoebe,F,neutral,"Yes, thank you. You see, this is how normal people are supposed to react to drums."
train,7,10,648,647,5,5,Monica,F,surprise,"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?"
train,7,10,648,647,6,6,Phoebe,F,neutral,Maybe on some level.
train,8,12,649,648,0,0,Rachel,F,surprise,Joey? Could you get that?  What are you doing here? I thought you were in your room?
train,8,12,649,648,1,1,Joey,M,neutral,"No, I'm picking you up for our date. These are for you."
train,8,12,649,648,2,2,Rachel,F,joy,"Ohh, Lilies. Joey, they're my favorite. Thank you."
train,8,12,649,648,3,3,Joey,M,joy,"And, a brownie!"
train,8,12,649,648,4,4,Joey,M,neutral,"Well, half a brownie."
train,8,12,649,648,5,5,Joey,M,neutral,"Actually, it's just bag."
train,8,12,649,648,6,6,Joey,M,neutral,It's been a long walk from the flower shop and I was startin' to feel faint so
train,8,12,649,648,7,7,Rachel,F,joy,Oh man!
train,8,12,649,648,8,8,Rachel,F,joy,This is so great!
train,8,12,649,648,9,9,Rachel,F,joy,I actually feel like I'm going on a real date!
train,8,12,649,648,10,10,Rachel,F,neutral,"Although, I have a hint of morning sickness, and I'm wearing underwear that goes up to about  there."
train,8,12,649,648,11,11,Joey,M,neutral,"Hey come on now, this is a real date."
train,8,12,649,648,12,12,Joey,M,neutral,"Uh, so nice place you got here."
train,8,12,649,648,13,13,Joey,M,surprise,"Foosball, huh?"
train,8,12,649,648,14,14,Joey,M,neutral,Pizza box.
train,8,12,649,648,15,15,Joey,M,surprise,"Oh, a subscription to"
train,8,12,649,648,16,16,Rachel,F,neutral,"Yeah, actually that's my roommate's."
train,8,12,649,648,17,17,Joey,M,neutral,I would like to meet him. He sounds like a stand up guy.
train,8,12,649,648,18,18,Rachel,F,neutral,"Ah yes, but he's very protective of me so you'd better watch yourself."
train,8,12,649,648,19,19,Joey,M,joy,"Ah  Hey, so this roommate of yours is he good looking?"
train,8,12,649,648,20,20,Rachel,F,neutral,Hm-mmm
train,8,12,649,648,21,21,Joey,M,neutral,"Oh yeah, it must be tough to keep your hands of him, huh?"
train,8,12,649,648,22,22,Rachel,F,neutral,"Yeah, but I'm pretty sure he's gay."
train,8,12,649,648,23,23,Joey,M,anger,"No-no-no-no, he's not! No! Why are you trying to ruin the game? Come on!"
train,1,18,650,649,0,0,Rachel,F,anger,Can you believe what a jerk Ross was being?
train,1,18,650,649,1,1,Monica,F,neutral,"Yeah, I know. He can get really competitive."
train,1,18,650,649,2,2,Phoebe,F,joy,"Ha. Ha, ha."
train,1,18,650,649,3,3,Monica,F,neutral,What?
train,1,18,650,649,4,4,Phoebe,F,neutral,"Oh, hello, kettle? This is Monica. You're black."
train,1,18,650,649,5,5,Monica,F,disgust,Please! I am not as bad as Ross.
train,1,18,650,649,6,6,Rachel,F,neutral,"Oh, I beg to differ. The"
train,1,18,650,649,7,7,Monica,F,neutral,That was
train,1,18,650,649,8,8,Rachel,F,joy,Oooooh.  : Oh! I got an interview! I got an interview!
train,1,11,651,650,0,0,Ross,M,surprise,"Well, not playing raquetball!"
train,1,11,651,650,1,1,Joey,M,surprise,He forgot to leave his grip size!
train,1,11,651,650,2,2,Ross,M,surprise,He didn't get the goggles!
train,1,11,651,650,3,3,Rachel,F,neutral,"Well,sounds like you two have issues."
train,1,11,651,650,4,4,Rachel,F,neutral,"Goodbye, baby."
train,1,11,651,650,5,5,Paolo,M,neutral,"Ciao, bela."
train,1,11,651,650,6,6,Ross,M,neutral,Do they wait for me to do this?
train,1,11,651,650,7,7,Joey,M,neutral,So are you gonna tell him?
train,1,11,651,650,8,8,Ross,M,neutral,Why would I tell him?
train,1,11,651,650,9,9,Joey,M,neutral,"How about 'cause if you don't, his mother might."
train,1,11,651,650,10,10,Monica,F,anger,What are you guys doing here?
train,1,11,651,650,11,11,Joey,M,surprise,Uhhhh.... he's not even wearing a jockstrap!
train,1,11,651,650,12,12,Monica,F,neutral,...What did I ask?
train,1,6,652,651,0,0,Rachel,F,disgust,God. I feel violated.
train,1,6,652,651,1,1,Monica,F,disgust,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?"
train,1,6,652,651,2,2,Chandler,M,neutral,"Ross, ten o'clock."
train,1,6,652,651,3,3,Ross,M,sadness,Is it? Feels like two.
train,1,6,652,651,4,4,Chandler,M,neutral,"No,"
train,1,6,652,651,5,5,Chandler,M,joy,"There's a beautiful woman at eight, nine, ten o'clock!"
train,1,6,652,651,6,6,Ross,M,joy,Oh. Hel-lo!
train,1,6,652,651,7,7,Chandler,M,joy,"She's amazing! She makes the women that I dream about look like short, fat, bald men!"
train,1,6,652,651,8,8,Monica,F,joy,"Well, go over to her! She's not with anyone."
train,1,6,652,651,9,9,Chandler,M,fear,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'"
train,1,6,652,651,10,10,Rachel,F,joy,"Oh, c'mon. She's a person, you can do it!"
train,1,6,652,651,11,11,Chandler,M,neutral,"Oh please, could she"
train,1,6,652,651,12,12,Ross,M,neutral,He could never get a woman like that in a million years.
train,1,6,652,651,13,13,Phoebe,F,neutral,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys."
train,1,6,652,651,14,14,Monica,F,joy,You could do that!
train,1,6,652,651,15,15,Chandler,M,surprise,You think?
train,1,15,653,652,0,0,Chandler,M,neutral,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down."
train,1,15,653,652,1,1,Phoebe,F,neutral,OK.
train,1,15,653,652,2,2,Chandler,M,joy,"This is great!  Helen, could you come in here for a moment?"
train,1,15,653,652,3,3,Chandler,M,neutral,"Thank you Helen, that'll be all."
train,1,15,653,652,4,4,Chandler,M,neutral,"Last time I do that, I promise."
train,6,17,654,653,0,0,Chandler,M,sadness,"I am so, so, so, so sorry!"
train,6,17,654,653,1,1,Monica,F,disgust,Uh-huh.
train,6,17,654,653,2,2,Chandler,M,fear,"And I will cook anything you want in here , and do anything in there!"
train,6,17,654,653,3,3,Monica,F,anger,"Yeah you will!  And, are you kiddin' me?!"
train,6,17,654,653,4,4,Chandler,M,sadness,"Come on Monica, it's our Valentine's Day. Please? Please-please, please?"
train,6,17,654,653,5,5,Monica,F,neutral,Okay.
train,6,17,654,653,6,6,Chandler,M,neutral,Okay.
train,6,17,654,653,7,7,Chandler,M,neutral,"So, are we going in there?"
