split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,emotion_code,emotion,erc_target,utterance,dialog_type,gender
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M002,3,M,fru,frustration,True,um and everything was pretty much uh- uh- just not done right. All the orders were messed up.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F001,4,F,neu,neutral,True,"Okay.  Well, Did you go through the automated menu?  Most of your requests can be taken care of through that.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M003,5,M,fru,frustration,True,"Yes, I did and that didn't- I got through to, like, one operator and she sent me to like three others",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M004,6,M,xxx,unknown,False,and now I'm talking to you.  And all I want is my money back.  That's all I'm asking for. It's not much.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F002,7,F,neu,neutral,True,Okay.  Well I'd be happy to-,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M005,8,M,fru,frustration,True,"If you could just give me that, then I will leave you alone. And just- if i could also- What?",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F003,9,F,fru,frustration,True,"Okay, sir.  I'd be happy to help you.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F004,10,F,neu,neutral,True,"Sir, can- can you tell me which branch you went to.  We can start there.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M006,11,M,xxx,unknown,False,"Yeah, Beverley Hills.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F005,12,F,neu,neutral,True,"Okay.  Um, and what was the complaint?",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M007,13,M,fru,frustration,True,The food was prepared incorrectly.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M008,14,M,fru,frustration,True,I asked for no tomatoes.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F006,15,F,neu,neutral,True,"Can you be a little more specific, sir?",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M009,16,M,xxx,unknown,False,"I asked for no tomatoes on six tacos.  I got tomatoes and onions on all of them,",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M010,17,M,xxx,unknown,False,"Um, hairs were found in three out of the six.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F007,18,F,fru,frustration,True,"Did you try to take them back and get your order fixed, sir?",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M011,19,M,xxx,unknown,False,"Yeah.  I did and they're like you've got to take it up with corporate, and I'm like well fine.  I'll have your ass by the end of the day and so now I'm trying to do that.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F008,20,F,neu,neutral,True,"Well I'm very sorry, sir.  They should have dealt with it at that particular branch.  I apologize for that, uh, but we can help you.  That's no worries.  We can take care of that.  So how much did you need to be refunded?",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M012,21,M,neu,neutral,True,"It was a hundred a sixty dollars.  I'm sorry, uh, sixteen dollars.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F009,22,F,neu,neutral,True,"Okay.  Um, I'm going to go ahead and transfer you over to another department.  They'll need your address.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M013,23,M,ang,anger,True,"Look, I don't want to be transferred over to another- All I want to do is just give you my name and address so you can send me a check.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M014,24,M,ang,anger,True,"Okay.  You understand that's all I want. Just don't give me a problem with this.  Okay, please because I'm very sensitive right now",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M015,25,M,ang,anger,True,"and if I get sent to another operator, I'll have to tell them the same damn story again.  I don't- I think I'm just going to lose my mind.  So if you could please just not do that, that would be great.  Thank you.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F010,26,F,fru,frustration,True,"I understand, sir.  I will explain to them what the situa-",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M016,27,M,ang,anger,True,You don't understand because you've never gone to Del Taco and gotten the service that I've gotten.  You don't understand.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F011,28,F,xxx,unknown,False,You're right sir.  It is your particular situation but I will call the other operator.  I will explain to them what's going on. You won't have to tell your story again.,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M017,29,M,ang,anger,True,You're not going to call the other operator. You're not going to call the the other operator.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M018,30,M,ang,anger,True,You're going to fill out a form on your desk,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M019,31,M,ang,anger,True,because I know you're at a desk right now in your stupid corporate building and you're going to send me a check for sixteen dollars and forty two cents.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F012,32,F,fru,frustration,True,"Okay, sir.  They- they have to-",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F013,33,F,fru,frustration,True,Sir.,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F014,34,F,fru,frustration,True,"Sir, they have to take down your address at the other station.  I will transfer.  I will explain everything to them.  It will all be fine.  I promise.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M020,35,M,fru,frustration,True,What's your name?,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F015,36,F,fru,frustration,True,Cindy?,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M021,37,M,xxx,unknown,False,Cinnee?,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F016,38,F,xxx,unknown,False,Cindy.,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M022,39,M,ang,anger,True,Cindy?  Cindy what?,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F017,40,F,fru,frustration,True,"Sir, I don't think my name is really relevant-",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M023,41,M,ang,anger,True,"Cindy, look.  If you don't get your ass a piece of paper that has a check",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F018,42,F,fru,frustration,True,"Alright, sir. Sir.  I'm going to transfer you to the address.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M024,43,M,ang,anger,True,"attached to it and you don't send it to me, I'm going to get very upset.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F019,44,F,fru,frustration,True,"Alright.  You know what, sir.  The customer is always right.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M025,45,M,fru,frustration,True,"You know what.  I- You know what? You know what? No, it's fine. it's fine it's fine You know what?",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F020,46,F,fru,frustration,True,I will go ahead and I will take- I will take,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M026,47,M,fru,frustration,True,"Hey, Cindy. Cindy, look I know this is not your fault.  Do whatever you want.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M027,48,M,fru,frustration,True,Send me to whatever operator. I just- You know what?  I'm just done.  I'm just done.  I've lost all hope.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F021,49,F,xxx,unknown,False,"Sir, customer satisfaction is our first goal.  I will go ahead and take your number and your address down myself.",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M028,50,M,fru,frustration,True,"of getting my sixteen dollars back. It fine, no honestly.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M029,51,M,fru,frustration,True,"No, Cindy just don't even-look don't even.  Cuz I- look Cindy I know you don't care about me, okay.  I know that I'm just like another person who calls-",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F022,52,F,xxx,unknown,False,Wait. But I-,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F023,53,F,ang,anger,True,But I'm giving you what you want.,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M030,54,M,fru,frustration,True,No it doesn't matter.  It's fine.  It's fine.  Just send me to the next operator.  That's fine.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F024,55,F,fru,frustration,True,"Okay.  If that's what you want, you want to go to the next person?",impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M031,56,M,xxx,unknown,False,Yes.,impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F025,57,F,fru,frustration,True,Okay.  Great.,impro,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F000,0,F,xxx,unknown,False,What's he going to say?  Maybe we should tell him before he sees it.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M000,1,M,neu,neutral,True,He saw it.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F001,2,F,sur,surprise,False,How could he see it?  I was the first one up.  He was still in bed.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M001,3,M,xxx,unknown,False,He was out here when it broke.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F002,4,F,xxx,unknown,False,When?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M002,5,M,xxx,unknown,False,About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F003,6,F,xxx,unknown,False,What was he doing out here at four in the morning?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M003,7,M,xxx,unknown,False,"I don't know.  When it cracked, he ran back into the house and cried in the kitchen.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F004,8,F,sad,sadness,True,Did you talk to him?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M004,9,M,sad,sadness,True,"No, I figured the best thing was to leave him alone.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F005,10,F,xxx,unknown,False,He cried hard?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M005,11,M,sad,sadness,True,I could hear him right through the floor of my room.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F006,12,F,fru,frustration,True,What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M006,13,M,xxx,unknown,False,I guess he is.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F007,14,F,xxx,unknown,False,He's getting just like after he died.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F008,15,F,xxx,unknown,False,What's the meaning in that?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M007,16,M,fru,frustration,True,"I don't know the meaning of this, mom.  But I know one thing you made a terrible mistake with dad.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F009,17,F,sur,surprise,False,What?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M008,18,M,fru,frustration,True,"Being dishonest with him, that kind of thing always pays off and now it's paying off.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F010,19,F,xxx,unknown,False,What do you mean dishonest?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M009,20,M,ang,anger,True,You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F011,21,F,ang,anger,True,"What do you want to do, argue with him?",script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M010,22,M,ang,anger,True,I don't want to argue with him but it's time that he realizes that Larry's not coming back anymore.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M011,23,M,xxx,unknown,False,"Why shouldn't he dream of him?  Walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we have no hope anymore, that we haven't had any hope for years now?",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F012,24,F,ang,anger,True,You can't say that to him.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M012,25,M,ang,anger,True,We've got to say it to him.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F013,26,F,ang,anger,True,How are you going to prove it?  Can you prove it?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M013,27,M,ang,anger,True,For God's sake three years.  Nobody comes back after three years.  It's insane.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F014,28,F,ang,anger,True,To you it is and to me but not to him.  You can talk yourself blue in the face but there's no body and no grave so where are you?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M014,29,M,fru,frustration,True,Sit down mom.  I want to talk to you.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F015,30,F,ang,anger,True,The trouble is the goddamn newspapers.  Every month some boy turns up from nowhere so the next one is going to be Larry.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M015,31,M,fru,frustration,True,"Alright, alright, alright.  Listen. You know why I asked Annie here don't you?",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F016,32,F,xxx,unknown,False,Why?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M016,33,M,neu,neutral,True,You know why.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F017,34,F,xxx,unknown,False,Well I got an idea but what's the story?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M017,35,M,neu,neutral,True,I'm going to ask her to marry me.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F018,36,F,neu,neutral,True,"Well that's only your business, Chris.",script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M018,37,M,fru,frustration,True,You know it's not only my business.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F019,38,F,ang,anger,True,What do you want me to do?  You're old enough to know your own mind.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M019,39,M,fru,frustration,True,Then it's alright.  I'll go ahead with it.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F020,40,F,xxx,unknown,False,Well you want to make sure that father isn't going to-,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M020,41,M,ang,anger,True,Then it isn't just my business.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F021,42,F,fru,frustration,True,I'm just saying.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M021,43,M,ang,anger,True,Sometimes you infuriate me.  You know that?  Isn't it your business too if I tell this to father and he throws a fit about it.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M022,44,M,ang,anger,True,Sometimes you have a- Sometimes you have a talent for ignoring things.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F022,45,F,ang,anger,True,I ignore what I got to ignore. The girl is Larry's girl.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M023,46,M,fru,frustration,True,She's not Larry's girl.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F023,47,F,ang,anger,True,"From father's point of view, he's not dead and you have no right to take his girl.",script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F024,48,F,ang,anger,True,"Now you can go on from there and you know where to go, but I'm telling you I don't know where to go.  See I don't know.  Now what can I do for you?",script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M024,49,M,fru,frustration,True,"I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer. My whole bloody life time after time after time.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F025,50,F,neu,neutral,True,You're a considerate fellow.  There's nothing wrong in that.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M025,51,M,ang,anger,True,To hell with that.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F026,52,F,xxx,unknown,False,Did you ask Annie yet?,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M026,53,M,sad,sadness,True,I wanted to get this settled first.,script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F027,54,F,fru,frustration,True,How do you know she'll marry you?  Maybe she feels the same way father does.,script,F
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M027,55,M,fru,frustration,True,"Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  I'll find out.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_M028,56,M,ang,anger,True,"and then we'll thrash it out with dad, right mom.  Don't avoid me.",script,M
train,Session4,Ses04F_script01_1,98,Ses04F_script01_1_F028,57,F,fru,frustration,True,The trouble is you don't see enough women.  You never did.,script,F
